,PIDM,CohortTrm,A/C,Cons/SO,TermsElpsd,TermsAtt,CumCrAtt,CumCrErn,CumCrTran,CrAtt/Term,CrErn/Term,SEX,Eth,EthComputed,Citz,BDate,Age,GradAge,DegC,Maj,Prog,Div,ProgCredits_x,CreditGrp,CtlgYr,DegDte,GradAcadYr,FirstDeg,Minor,FTrmCrAtt,TotalNumCourses,RepeatedNumCourses,NumCE,NumCR,NumNC,SuccessNum,NotSuccessNum,<100,100s,200s,300s,>1000,FYrCreditsAttained,FYrCreditsEarned,Bulletin Year,CumCrEarnedWCC,ExcessCr,PELL,CumGPA
8821,846631,201309,A,Cons,13.0,12.0,84.0,80.0,0.0,7.0,6.66666666666667,M,W,W,Y,1961-08-01,48.0,52.0,AAS,ATEC,APATEC,ATP,64.0,60-75,2009.0,2013-12-16,2014.0,1,,200909,29.0,2.0,1.0,28.0,0.0,26.0,1.0,0.0,19.0,9.0,0.0,1.0,25.0,25.0,,80.0,16.0,0,3.631578947
8822,847280,201309,A,Cons,13.0,6.0,41.0,83.0,42.0,6.83333333333333,6.83333333333333,F,W,W,Y,1960-06-12,49.0,53.0,AA,LAT,AALAT,HSS,60.0,60-75,2013.0,2013-12-16,2014.0,1,,200909,12.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,10.0,2.0,0.0,0.0,21.0,21.0,2014.0,41.0,23.0,0,3.7882352939999997
8823,847517,201309,A,Cons,13.0,8.0,39.0,84.0,45.0,4.875,4.875,F,W,W,Y,1971-01-16,38.0,42.0,AAS,PHOT,APPHOT,BCT,60.0,60-75,2009.0,2013-12-16,2014.0,0,,200909,12.0,1.0,1.0,11.0,0.0,11.0,0.0,0.0,7.0,4.0,0.0,1.0,8.0,8.0,2014.0,39.0,24.0,0,3.9657142860000003
8824,847523,201309,A,Cons,13.0,9.0,87.0,77.5,0.0,9.66666666666667,8.61111111111111,M,W,W,Y,1990-09-07,18.0,23.0,AA,BAS,AABAS,BCT,60.0,60-75,2009.0,2013-12-16,2014.0,1,,200909,29.0,3.0,0.0,29.0,0.0,23.0,3.0,0.0,21.0,8.0,0.0,0.0,11.0,11.0,2014.0,77.5,17.5,0,3.0140625
8825,847845,201309,A,SO,13.0,7.0,76.0,63.5,0.0,10.8571428571429,9.07142857142857,M,B,B,Y,1988-07-17,21.0,25.0,AA,LAT,AALAT,HSS,60.0,60-75,2013.0,2013-12-16,2014.0,1,,200909,25.0,2.0,0.0,25.0,0.0,17.0,6.0,0.0,22.0,3.0,0.0,0.0,22.5,22.5,2014.0,63.5,3.5,1,2.559090909
8826,850264,201309,A,Cons,12.0,10.0,50.0,91.0,45.0,5.0,4.6,F,W,W,Y,1984-02-02,25.0,29.0,AAS,GRD,APGRD,BCT,68.0,60-75,2010.0,2013-12-16,2014.0,1,,201001,13.0,1.0,0.0,13.0,0.0,12.0,0.0,0.0,8.0,5.0,0.0,0.0,16.0,12.0,2014.0,46.0,23.0,0,3.879069767
8827,851279,201309,A,SO,13.0,5.0,16.5,61.5,45.0,3.3,3.3,M,X,X,Y,1977-01-27,32.0,36.0,AAS,ITRN,APITRN,ATP,60.0,60-75,2009.0,2013-12-16,2014.0,1,,200909,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,1.0,8.0,1.0,0.0,3.0,3.0,2014.0,16.5,1.5,0,3.811111111
8828,851303,201309,A,SO,13.0,5.0,15.0,60.0,45.0,3.0,3.0,M,W,W,Y,1969-05-15,40.0,44.0,AAS,ITRN,APITRN,ATP,60.0,60-75,2009.0,2013-12-16,2014.0,1,,200909,10.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,3.0,2014.0,15.0,0.0,0,4.0
8829,851354,201309,A,SO,13.0,6.0,22.0,63.0,41.0,3.66666666666667,3.66666666666667,M,W,W,Y,1966-02-23,43.0,47.0,AAS,ITRN,APITRN,ATP,60.0,60-75,2009.0,2013-12-16,2014.0,1,,200909,12.0,0.0,1.0,11.0,0.0,12.0,0.0,0.0,3.0,8.0,0.0,1.0,3.0,3.0,2014.0,22.0,3.0,0,4.0
8830,851369,201309,A,SO,13.0,5.0,18.0,63.0,45.0,3.6,3.6,M,W,W,Y,1962-05-20,47.0,51.0,AAS,ITRN,APITRN,ATP,60.0,60-75,2009.0,2013-12-16,2014.0,1,,200909,12.0,0.0,1.0,11.0,0.0,11.0,1.0,0.0,1.0,10.0,0.0,1.0,3.0,3.0,2014.0,18.0,3.0,0,3.94
8831,851386,201309,A,SO,13.0,7.0,19.5,64.5,45.0,2.78571428571429,2.78571428571429,M,W,W,Y,1975-10-22,33.0,38.0,AAS,ITRN,APITRN,ATP,60.0,60-75,2009.0,2013-12-16,2014.0,1,,200909,12.0,0.0,1.0,11.0,0.0,12.0,0.0,0.0,2.0,9.0,0.0,1.0,4.5,4.5,2014.0,19.5,4.5,0,4.0
8832,851724,201309,A,Cons,12.0,11.0,65.0,98.0,39.0,5.90909090909091,5.36363636363636,F,W,W,Y,1972-01-18,37.0,41.0,AAS,ACCT,APACCT,BCT,65.0,60-75,2012.0,2013-12-16,2014.0,1,,201001,21.0,1.0,0.0,21.0,0.0,19.0,1.0,0.0,12.0,9.0,0.0,0.0,21.0,15.0,2014.0,59.0,33.0,0,3.8339285710000004
8833,851886,201309,A,Cons,12.0,9.0,95.0,107.0,16.0,10.5555555555556,10.1111111111111,F,W,W,Y,1991-09-27,18.0,22.0,AAS,NURS,APNURS,HLT,72.0,60-75,2011.0,2013-12-16,2014.0,0,,201001,30.0,1.0,0.0,30.0,0.0,29.0,0.0,0.0,16.0,14.0,0.0,0.0,16.0,12.0,2014.0,91.0,35.0,1,3.407575758
8834,852019,201309,A,Cons,12.0,9.0,99.5,85.5,0.0,11.0555555555556,9.5,M,,X,Y,1991-02-14,18.0,22.0,AA,BAS,AABAS,BCT,60.0,60-75,2011.0,2013-12-16,2014.0,1,,201001,29.0,1.0,0.0,29.0,0.0,25.0,3.0,3.0,20.0,6.0,0.0,0.0,29.0,25.0,2014.0,85.5,25.5,1,3.609375
8835,852079,201309,A,Cons,10.0,7.0,89.0,96.0,10.0,12.7142857142857,12.2857142857143,F,W,W,Y,1965-04-22,45.0,48.0,AA,HUST,AAHUST,HSS,61.0,60-75,2012.0,2013-12-16,2014.0,0,,201009,29.0,0.0,1.0,28.0,0.0,28.0,1.0,1.0,10.0,17.0,0.0,1.0,25.0,25.0,2014.0,86.0,35.0,1,3.483116883
8836,852944,201309,A,SO,11.0,10.0,69.0,69.0,0.0,6.9,6.9,F,W,W,Y,1984-06-18,25.0,29.0,AS,HPP,ASHPP,HLT,60.0,60-75,2012.0,2013-12-16,2014.0,0,,201005,21.0,0.0,1.0,20.0,0.0,21.0,0.0,2.0,17.0,1.0,0.0,1.0,16.0,16.0,2014.0,69.0,9.0,0,3.944230769
8837,853437,201309,A,Cons,12.0,8.0,102.5,102.5,0.0,12.8125,12.8125,M,W,W,Y,1959-06-12,50.0,54.0,AAS,CULD,APCULD,BCT,67.0,60-75,2009.0,2013-12-16,2014.0,1,,201001,37.0,0.0,0.0,37.0,0.0,37.0,0.0,1.0,27.0,9.0,0.0,0.0,25.0,25.0,2014.0,102.5,35.5,1,3.6460784310000003
8838,853910,201309,A,Cons,10.0,10.0,120.0,103.0,0.0,12.0,10.3,F,B,B,P,1987-08-04,23.0,26.0,AS,GSMS,ASGSMS,MSE,60.0,60-75,2012.0,2013-12-16,2014.0,1,,201009,36.0,2.0,0.0,34.0,2.0,29.0,5.0,9.0,24.0,2.0,0.0,1.0,29.0,25.0,2014.0,103.0,43.0,1,3.053846154
8839,854008,201309,A,Cons,6.0,6.0,62.5,70.0,8.0,10.4166666666667,10.3333333333333,M,2,Z,Y,1992-01-12,19.0,21.0,AS,GSMS,ASGSMS,MSE,60.0,60-75,2011.0,2013-12-16,2014.0,1,,201201,18.0,0.0,0.0,18.0,0.0,17.0,1.0,0.0,15.0,3.0,0.0,0.0,34.5,34.0,2014.0,62.0,10.0,0,3.023529412
8840,855089,201309,A,SO,11.0,10.0,98.5,75.5,0.0,9.85,7.55,F,P,P,Y,1963-11-26,46.0,50.0,AS,GSMS,ASGSMS,MSE,60.0,60-75,2009.0,2013-12-16,2014.0,1,,201005,29.0,5.0,1.0,28.0,0.0,23.0,1.0,3.0,20.0,5.0,0.0,1.0,24.5,24.5,2014.0,75.5,15.5,1,3.5814814810000004
8841,855248,201309,A,Cons,10.0,6.0,62.5,66.5,4.0,10.4166666666667,10.4166666666667,M,W,W,Y,1992-09-30,17.0,21.0,AAS,AM,APAM,ATP,24.0,60-75,2010.0,2013-12-16,2014.0,0,,201009,21.0,0.0,0.0,21.0,0.0,20.0,1.0,1.0,15.0,5.0,0.0,0.0,24.5,24.5,,62.5,42.5,1,3.2714285710000004
8842,855625,201309,A,Cons,10.0,10.0,74.0,74.0,0.0,7.4,7.4,F,W,W,Y,1991-12-09,18.0,22.0,AA,ELEM,AAELEM,HSS,63.0,60-75,2010.0,2013-12-16,2014.0,0,,201009,25.0,0.0,1.0,24.0,0.0,25.0,0.0,0.0,15.0,9.0,0.0,1.0,24.0,24.0,2014.0,74.0,11.0,0,3.672727273
8843,855689,201309,A,Cons,10.0,9.0,65.0,62.0,0.0,7.22222222222222,6.88888888888889,F,W,W,Y,1992-01-06,18.0,21.0,AA,LAT,AALAT,HSS,60.0,60-75,2010.0,2013-12-16,2014.0,1,,201009,21.0,0.0,0.0,21.0,0.0,20.0,1.0,0.0,14.0,7.0,0.0,0.0,28.0,25.0,2014.0,62.0,2.0,0,3.135384615
8844,855955,201309,A,Cons,10.0,8.0,79.0,80.0,1.0,9.875,9.875,F,W,W,Y,1992-09-29,17.0,21.0,AS,HPP,ASHPP,HLT,60.0,60-75,2012.0,2013-12-16,2014.0,0,,201009,24.0,0.0,0.0,24.0,0.0,24.0,0.0,3.0,17.0,4.0,0.0,0.0,33.0,33.0,2014.0,79.0,20.0,1,3.4919191919999997
8845,856285,201309,A,Cons,10.0,7.0,87.0,80.0,0.0,12.4285714285714,11.4285714285714,F,W,W,Y,1992-09-14,17.0,21.0,AA,CJ,AACJ,ATP,63.0,60-75,2012.0,2013-12-16,2014.0,1,,201009,27.0,1.0,0.0,27.0,0.0,25.0,1.0,4.0,16.0,7.0,0.0,0.0,24.0,20.0,2014.0,80.0,17.0,1,3.17125
8846,857197,201309,A,Cons,11.0,11.0,85.5,85.5,0.0,7.77272727272727,7.77272727272727,F,W,W,Y,1992-05-12,17.0,21.0,AAS,NURE,APNURE,HLT,71.0,60-75,2012.0,2013-12-16,2014.0,0,,201005,27.0,0.0,1.0,26.0,0.0,27.0,0.0,1.0,17.0,8.0,0.0,1.0,25.0,25.0,2014.0,85.5,14.5,0,3.733333333
8847,857445,201309,A,SO,9.0,7.0,69.0,61.0,0.0,9.85714285714286,8.71428571428571,M,W,W,Y,1981-11-13,29.0,32.0,AA,LAT,AALAT,HSS,60.0,60-75,2011.0,2013-12-16,2014.0,1,,201101,20.0,2.0,0.0,20.0,0.0,18.0,0.0,0.0,17.0,3.0,0.0,0.0,27.0,27.0,2014.0,61.0,1.0,1,3.3461538460000004
8848,857705,201309,A,Cons,10.0,9.0,101.0,92.5,0.0,11.2222222222222,10.2777777777778,M,W,W,P,1992-09-08,17.0,21.0,AS,CSPJ,ASCSPJ,BCT,64.0,60-75,2010.0,2013-12-16,2014.0,1,,201009,29.0,2.0,0.0,29.0,0.0,26.0,1.0,3.0,21.0,5.0,0.0,0.0,27.5,23.5,2014.0,92.5,28.5,1,3.469620253
8849,857797,201309,A,SO,10.0,7.0,82.0,82.0,0.0,11.7142857142857,11.7142857142857,F,W,W,Y,1991-11-30,18.0,22.0,AS,HPP,ASHPP,HLT,60.0,60-75,2013.0,2013-12-16,2014.0,1,,201009,25.0,0.0,1.0,24.0,0.0,25.0,0.0,2.0,20.0,2.0,0.0,1.0,29.0,29.0,2014.0,82.0,22.0,0,3.7184782610000005
8850,858133,201309,A,Cons,10.0,8.0,88.0,91.0,3.0,11.0,11.0,F,W,W,Y,1992-06-09,18.0,21.0,AA,BAS,AABAS,BCT,60.0,60-75,2010.0,2013-12-16,2014.0,0,,201009,27.0,0.0,0.0,27.0,0.0,26.0,1.0,0.0,19.0,8.0,0.0,0.0,24.0,24.0,2014.0,88.0,31.0,1,3.1493827160000003
8851,859453,201309,A,Cons,10.0,7.0,83.5,80.5,0.0,11.9285714285714,11.5,F,I,I,Y,1992-02-12,18.0,21.0,AA,HUST,AAHUST,HSS,61.0,60-75,2012.0,2013-12-16,2014.0,0,,201009,26.0,1.0,0.0,26.0,0.0,25.0,0.0,4.0,13.0,9.0,0.0,0.0,26.0,23.0,2014.0,80.5,19.5,1,3.5223684210000004
8852,859622,201309,A,SO,10.0,9.0,94.0,77.0,0.0,10.4444444444444,8.55555555555556,M,2,Z,Y,1991-10-28,18.0,22.0,AA,CJ,AACJ,ATP,63.0,60-75,2010.0,2013-12-16,2014.0,1,,201009,31.0,2.0,0.0,31.0,0.0,28.0,1.0,1.0,20.0,10.0,0.0,0.0,33.5,26.5,2014.0,77.0,14.0,1,3.286956522
8853,859622,201309,A,SO,10.0,9.0,94.0,77.0,0.0,10.4444444444444,8.55555555555556,M,2,Z,Y,1991-10-28,18.0,22.0,AA,LAT,AALAT,HSS,60.0,60-75,2013.0,2013-12-16,2014.0,1,,201009,31.0,2.0,0.0,31.0,0.0,28.0,1.0,1.0,20.0,10.0,0.0,0.0,33.5,26.5,2014.0,77.0,17.0,1,3.286956522
8854,859708,201309,A,Cons,10.0,7.0,81.0,81.0,0.0,11.5714285714286,11.5714285714286,M,W,W,Y,1992-06-02,18.0,21.0,AA,BAS,AABAS,BCT,60.0,60-75,2013.0,2013-12-16,2014.0,1,,201009,25.0,0.0,0.0,25.0,0.0,25.0,0.0,1.0,16.0,8.0,0.0,0.0,25.0,25.0,2014.0,81.0,21.0,0,3.119117647
8855,859760,201309,A,Cons,10.0,8.0,89.0,89.0,0.0,11.125,11.125,F,A,A,F,1972-11-13,37.0,41.0,AA,ELEM,AAELEM,HSS,63.0,60-75,2011.0,2013-12-16,2014.0,1,,201009,26.0,0.0,0.0,26.0,0.0,26.0,0.0,4.0,15.0,7.0,0.0,0.0,24.0,24.0,2014.0,89.0,26.0,0,3.302631579
8856,860021,201309,A,Cons,10.0,8.0,74.0,70.0,3.0,9.25,8.375,F,W,W,Y,1992-11-26,17.0,21.0,AA,BAS,AABAS,BCT,60.0,60-75,2012.0,2013-12-16,2014.0,1,,201009,22.0,1.0,0.0,22.0,0.0,20.0,1.0,0.0,16.0,6.0,0.0,0.0,26.0,26.0,2014.0,67.0,10.0,0,3.69
8857,860023,201309,A,SO,10.0,6.0,65.0,62.0,0.0,10.8333333333333,10.3333333333333,M,W,W,Y,1992-09-01,17.0,21.0,AA,LAT,AALAT,HSS,60.0,60-75,2010.0,2013-12-16,2014.0,1,,201009,20.0,0.0,0.0,20.0,0.0,19.0,1.0,0.0,19.0,1.0,0.0,0.0,21.0,21.0,2014.0,62.0,2.0,0,2.790909091
8858,860363,201309,A,Cons,10.0,8.0,86.0,80.0,0.0,10.75,10.0,M,W,W,Y,1992-09-09,17.0,21.0,AAS,OST,APOST,BCT,60.0,60-75,2010.0,2013-12-16,2014.0,1,,201009,26.0,0.0,0.0,26.0,0.0,20.0,6.0,2.0,19.0,5.0,0.0,0.0,27.0,24.0,2014.0,80.0,20.0,0,2.158426966
8859,860677,201309,A,Cons,10.0,6.0,67.0,64.0,0.0,11.1666666666667,10.6666666666667,M,W,W,Y,1992-02-24,18.0,21.0,AA,SECO,AASECO,HSS,60.0,60-75,2013.0,2013-12-16,2014.0,1,,201009,22.0,0.0,0.0,22.0,0.0,18.0,4.0,1.0,14.0,7.0,0.0,0.0,14.0,14.0,2014.0,64.0,4.0,1,2.75
8860,860899,201309,A,Cons,10.0,8.0,76.0,81.0,12.0,9.5,8.625,F,W,W,Y,1990-10-13,19.0,23.0,AAS,CCP,APCCP,ATP,61.0,60-75,2011.0,2013-12-16,2014.0,1,,201009,26.0,1.0,0.0,26.0,0.0,21.0,4.0,0.0,17.0,9.0,0.0,0.0,25.0,22.0,2014.0,69.0,20.0,1,2.482608696
8861,861018,201309,A,Cons,10.0,8.0,82.0,79.0,0.0,10.25,9.875,F,W,W,Y,1991-10-15,18.0,22.0,AA,ELEM,AAELEM,HSS,63.0,60-75,2012.0,2013-12-16,2014.0,0,,201009,24.0,1.0,0.0,24.0,0.0,23.0,0.0,2.0,13.0,9.0,0.0,0.0,27.0,27.0,2014.0,79.0,16.0,1,3.291666667
8862,861133,201309,A,Cons,10.0,10.0,64.0,64.0,0.0,6.4,6.4,M,W,W,Y,1991-09-06,18.0,22.0,AA,LAT,AALAT,HSS,60.0,60-75,2010.0,2013-12-16,2014.0,1,,201009,20.0,0.0,0.0,20.0,0.0,20.0,0.0,1.0,17.0,2.0,0.0,0.0,28.0,28.0,2014.0,64.0,4.0,0,3.318333333
8863,861262,201309,A,Cons,10.0,10.0,72.0,72.0,0.0,7.2,7.2,F,W,W,Y,1960-06-02,50.0,53.0,AAS,MPRO,APMPRO,HSS,20.0,60-75,2010.0,2013-12-16,2014.0,0,,201009,24.0,0.0,0.0,24.0,0.0,24.0,0.0,3.0,16.0,5.0,0.0,0.0,23.0,23.0,2014.0,72.0,52.0,1,3.935384615
8864,861520,201309,A,SO,9.0,6.0,69.0,69.0,0.0,11.5,11.5,F,B,B,F,1982-11-02,28.0,31.0,AS,GSMS,ASGSMS,MSE,60.0,60-75,2013.0,2013-12-16,2014.0,1,,201101,19.0,0.0,0.0,19.0,0.0,19.0,0.0,0.0,15.0,4.0,0.0,0.0,30.0,30.0,2014.0,69.0,9.0,0,3.63559322
8865,861955,201309,A,Cons,10.0,9.0,99.0,79.0,3.0,11.0,8.44444444444444,M,B,B,Y,1992-04-27,18.0,21.0,AA,LAT,AALAT,HSS,60.0,60-75,2012.0,2013-12-16,2014.0,1,,201009,30.0,2.0,0.0,30.0,0.0,19.0,9.0,0.0,23.0,7.0,0.0,0.0,32.0,23.0,2014.0,76.0,19.0,1,2.119791667
8866,862376,201309,A,Cons,10.0,10.0,83.0,71.0,0.0,8.3,7.1,M,2,Z,Y,1982-03-01,28.0,31.0,AS,CSPJ,ASCSPJ,BCT,64.0,60-75,2012.0,2013-12-16,2014.0,0,,201009,26.0,2.0,0.0,26.0,0.0,20.0,4.0,0.0,16.0,10.0,0.0,0.0,26.0,23.0,2014.0,71.0,7.0,1,3.1929577460000003
8867,862783,201309,A,SO,10.0,6.0,72.0,68.0,0.0,12.0,11.3333333333333,M,W,W,Y,1991-08-21,19.0,22.0,AAS,OST,APOST,BCT,60.0,60-75,2013.0,2013-12-16,2014.0,1,,201009,22.0,1.0,0.0,22.0,0.0,21.0,0.0,2.0,20.0,0.0,0.0,0.0,24.0,20.0,2014.0,68.0,8.0,0,3.2568965519999997
8868,862886,201309,A,Cons,10.0,8.0,77.0,73.0,0.0,9.625,9.125,F,W,W,Y,1992-09-04,17.0,21.0,AAS,DAC,APDAC,HLT,38.0,60-75,2012.0,2013-12-16,2014.0,0,,201009,29.0,1.0,1.0,28.0,0.0,28.0,0.0,3.0,20.0,5.0,0.0,1.0,21.0,17.0,2014.0,73.0,35.0,0,3.2257575760000003
8869,863047,201309,A,Cons,10.0,10.0,111.0,90.5,0.0,11.1,9.05,F,W,W,Y,1989-04-02,21.0,24.0,AA,LAT,AALAT,HSS,60.0,60-75,2013.0,2013-12-16,2014.0,1,,201009,34.0,4.0,0.0,34.0,0.0,26.0,4.0,1.0,24.0,9.0,0.0,0.0,40.5,37.0,2014.0,90.5,30.5,0,3.302564103
8870,863729,201309,A,Cons,8.0,8.0,64.5,64.5,0.0,8.0625,8.0625,F,W,W,Y,1994-05-16,16.0,19.0,AA,LAT,AALAT,HSS,60.0,60-75,2011.0,2013-12-16,2014.0,1,,201105,22.0,0.0,0.0,22.0,0.0,22.0,0.0,1.0,18.0,3.0,0.0,0.0,17.0,17.0,2014.0,64.5,4.5,1,3.787378641
8871,863761,201309,A,Cons,9.0,9.0,78.0,63.0,0.0,8.66666666666667,7.0,F,B,B,Y,1995-05-20,15.0,18.0,AAS,OST,APOST,BCT,60.0,60-75,2011.0,2013-12-16,2014.0,1,,201101,24.0,3.0,0.0,24.0,0.0,18.0,2.0,0.0,22.0,2.0,0.0,0.0,17.0,10.0,2014.0,63.0,3.0,0,2.79
8872,864363,201309,A,SO,10.0,8.0,83.0,95.0,17.0,10.375,9.75,M,W,W,Y,1992-10-17,17.0,21.0,AS,GSMS,ASGSMS,MSE,60.0,60-75,2013.0,2013-12-16,2014.0,0,,201009,24.0,1.0,1.0,23.0,0.0,23.0,0.0,1.0,12.0,10.0,0.0,1.0,3.0,3.0,2014.0,78.0,35.0,0,3.737096774
8873,864381,201309,A,SO,9.0,7.0,70.0,97.0,27.0,10.0,10.0,F,W,W,Y,1971-10-29,39.0,42.0,AA,LAT,AALAT,HSS,60.0,60-75,2011.0,2013-12-16,2014.0,0,,201101,22.0,0.0,0.0,22.0,0.0,22.0,0.0,0.0,9.0,13.0,0.0,0.0,24.0,24.0,2014.0,70.0,37.0,1,3.4315789469999998
8874,864948,201309,A,SO,9.0,8.0,79.0,79.0,0.0,9.875,9.875,F,A,A,P,1977-07-06,33.0,36.0,AS,GSMS,ASGSMS,MSE,60.0,60-75,2010.0,2013-12-16,2014.0,1,,201101,21.0,0.0,0.0,21.0,0.0,21.0,0.0,0.0,14.0,7.0,0.0,0.0,33.0,33.0,2014.0,79.0,19.0,1,4.0
8875,865454,201309,A,Cons,10.0,10.0,106.0,124.0,18.0,10.6,10.6,M,W,W,Y,1990-07-12,20.0,23.0,AAS,ATEC,APATEC,ATP,67.0,60-75,2011.0,2013-12-16,2014.0,0,,201009,34.0,0.0,0.0,34.0,0.0,34.0,0.0,0.0,21.0,13.0,0.0,0.0,32.0,32.0,,106.0,57.0,0,3.993939394
8876,865816,201309,A,Cons,9.0,8.0,87.5,78.5,0.0,10.9375,9.8125,F,W,W,Y,1990-12-05,20.0,23.0,AA,LAT,AALAT,HSS,60.0,60-75,2010.0,2013-12-16,2014.0,1,,201101,25.0,2.0,0.0,25.0,0.0,23.0,0.0,0.0,24.0,1.0,0.0,0.0,31.0,31.0,2014.0,78.5,18.5,1,3.508450704
8877,865900,201309,A,Cons,9.0,9.0,62.0,62.0,0.0,6.88888888888889,6.88888888888889,M,W,W,Y,1975-05-18,35.0,38.0,AAS,CNTM,APCNTM,BCT,61.0,60-75,2011.0,2013-12-16,2014.0,1,,201101,18.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,10.0,8.0,0.0,0.0,17.0,17.0,,62.0,1.0,0,3.8216867469999998
8878,865909,201309,A,SO,10.0,7.0,73.5,90.0,17.0,10.5,10.4285714285714,M,W,W,Y,1968-01-26,42.0,45.0,AAS,CNTM,APCNTM,BCT,61.0,60-75,2010.0,2013-12-16,2014.0,1,,201009,21.0,0.0,0.0,21.0,0.0,19.0,2.0,0.0,12.0,9.0,0.0,0.0,13.0,13.0,,73.0,29.0,1,3.175384615
8879,866427,201309,A,SO,10.0,9.0,72.5,99.0,39.0,8.05555555555556,6.66666666666667,F,W,W,Y,1952-03-11,58.0,61.0,AA,LAT,AALAT,HSS,60.0,60-75,2010.0,2013-12-16,2014.0,0,,201009,25.0,2.0,0.0,25.0,0.0,20.0,3.0,2.0,19.0,4.0,0.0,0.0,24.0,19.0,2014.0,60.0,39.0,0,3.856666667
8880,866454,201309,A,Cons,10.0,7.0,76.0,85.0,21.0,10.8571428571429,9.14285714285714,M,W,W,Y,1989-07-21,21.0,24.0,AS,GSMS,ASGSMS,MSE,60.0,60-75,2012.0,2013-12-16,2014.0,1,,201009,20.0,3.0,0.0,20.0,0.0,17.0,0.0,1.0,19.0,0.0,0.0,0.0,19.0,19.0,2014.0,64.0,25.0,1,2.5714285709999998
8881,866506,201309,A,Cons,10.0,8.0,71.0,71.0,9.0,8.875,7.75,M,W,W,Y,1991-06-06,19.0,22.0,AA,ELEM,AAELEM,HSS,63.0,60-75,2011.0,2013-12-16,2014.0,0,,201009,21.0,2.0,0.0,21.0,0.0,19.0,0.0,0.0,13.0,8.0,0.0,0.0,15.0,12.0,2014.0,62.0,8.0,1,3.272413793
8882,866893,201309,A,SO,10.0,6.0,59.0,94.0,39.0,9.83333333333333,9.16666666666667,F,W,W,Y,1968-11-15,41.0,45.0,AA,BAS,AABAS,BCT,60.0,60-75,2012.0,2013-12-16,2014.0,1,,201009,18.0,1.0,0.0,18.0,0.0,17.0,0.0,0.0,9.0,9.0,0.0,0.0,5.0,5.0,2014.0,55.0,34.0,1,3.352727273
8883,866990,201309,A,Cons,10.0,7.0,75.0,75.0,0.0,10.7142857142857,10.7142857142857,M,W,W,Y,1994-08-05,16.0,19.0,AA,LAT,AALAT,HSS,60.0,60-75,2010.0,2013-12-16,2014.0,1,,201009,22.0,0.0,0.0,22.0,0.0,22.0,0.0,2.0,15.0,5.0,0.0,0.0,14.0,14.0,2014.0,75.0,15.0,1,3.623966942
8884,867495,201309,A,Cons,9.0,8.0,73.0,73.0,0.0,9.125,9.125,M,W,W,Y,1983-01-29,27.0,30.0,AA,LAT,AALAT,HSS,60.0,60-75,2011.0,2013-12-16,2014.0,1,,201101,24.0,0.0,0.0,24.0,0.0,24.0,0.0,2.0,17.0,5.0,0.0,0.0,30.5,30.5,2014.0,73.0,13.0,1,4.0
8885,867704,201309,A,SO,9.0,7.0,61.0,83.0,32.0,8.71428571428571,7.28571428571429,F,2,Z,Y,1991-03-16,19.0,22.0,AA,CJ,AACJ,ATP,63.0,60-75,2011.0,2013-12-16,2014.0,1,,201101,19.0,1.0,0.0,19.0,0.0,14.0,4.0,2.0,12.0,5.0,0.0,0.0,25.0,19.0,2014.0,51.0,20.0,1,2.555737705
8886,867717,201309,A,Cons,9.0,8.0,69.0,64.0,0.0,8.625,8.0,M,W,W,Y,1977-04-16,33.0,36.0,AS,GSMS,ASGSMS,MSE,60.0,60-75,2011.0,2013-12-16,2014.0,1,,201101,19.0,0.0,0.0,19.0,0.0,18.0,1.0,2.0,16.0,1.0,0.0,0.0,19.0,19.0,2014.0,64.0,4.0,1,3.453623188
8887,867753,201309,A,Cons,7.0,6.0,60.0,67.0,7.0,10.0,10.0,F,W,W,Y,1993-02-28,18.0,20.0,AA,JOUR,AAJOUR,HSS,60.0,60-75,2011.0,2013-12-16,2014.0,1,,201109,20.0,0.0,1.0,19.0,0.0,20.0,0.0,1.0,12.0,6.0,0.0,1.0,33.0,33.0,2014.0,60.0,7.0,0,3.935
8888,867805,201309,A,Cons,7.0,7.0,77.0,74.0,0.0,11.0,10.5714285714286,M,B,B,P,1986-06-30,25.0,27.0,AA,CMG,AACMG,ATP,66.0,60-75,2013.0,2013-12-16,2014.0,1,,201109,24.0,0.0,0.0,24.0,0.0,23.0,1.0,0.0,18.0,6.0,0.0,0.0,31.0,31.0,2014.0,74.0,8.0,0,3.558441558
8889,868314,201309,A,Cons,9.0,9.0,82.0,75.0,0.0,9.11111111111111,8.33333333333333,M,W,W,Y,1991-12-17,19.0,21.0,AA,LAT,AALAT,HSS,60.0,60-75,2010.0,2013-12-16,2014.0,1,,201101,25.0,1.0,0.0,25.0,0.0,23.0,1.0,4.0,16.0,5.0,0.0,0.0,31.0,31.0,2014.0,75.0,15.0,1,2.9796875
